CLASS,DESCRIPTION,CORES SATISFIED,DAYS/TIMES,ROOM,INSTRUCTOR,UNITS 
ENVS 21 Lab (42686),Environmental Biology Lab,"Design Thinking (Pathway), Feeding the World (Pathway), Sustainability (Pathway), Values Science Technology (Pathway)",R 12:10 PM - 2:55pm,SCDI 3205,"Siciliano, Daria",N/A
ENVS 21 Lab (42686),Environmental Biology Lab,"Design Thinking (Pathway), Feeding the World (Pathway), Sustainability (Pathway), Values Science Technology (Pathway)",R 12:10 PM - 2:55pm,SCDI 3205,"Siciliano, Daria",N/A
ENVS 145 (43907),Environmental Technology,"Design Thinking (Pathway), Sustainability (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 10:30 AM - 11:35am,HEAFEY 129,"Hughes, Stephanie E",5.00
ENVS 145 (43907),Environmental Technology,"Design Thinking (Pathway), Sustainability (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 10:30 AM - 11:35am,HEAFEY 129,"Hughes, Stephanie E",5.00
ENVS 145 (43907),Environmental Technology,"Design Thinking (Pathway), Sustainability (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 10:30 AM - 11:35am,HEAFEY 129,"Hughes, Stephanie E",5.00
ENVS 145 (43907),Environmental Technology,"Design Thinking (Pathway), Sustainability (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 10:30 AM - 11:35am,HEAFEY 129,"Hughes, Stephanie E",5.00
ENVS 145 (43907),Environmental Technology,"Design Thinking (Pathway), Sustainability (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 10:30 AM - 11:35am,HEAFEY 129,"Hughes, Stephanie E",5.00
ENVS 145 (43907),Environmental Technology,"Design Thinking (Pathway), Sustainability (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 10:30 AM - 11:35am,HEAFEY 129,"Hughes, Stephanie E",5.00
ENVS 145 (43907),Environmental Technology,"Design Thinking (Pathway), Sustainability (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 10:30 AM - 11:35am,HEAFEY 129,"Hughes, Stephanie E",5.00
ENVS 145 Lab (43908),Environmental Technology Lab,"Design Thinking (Pathway), Sustainability (Pathway), Values Science Technology (Pathway), Science Technology & Society",W 11:45 AM - 2:30pm,SCDI 3205,"Hughes, Stephanie E",N/A
ENVS 145 Lab (43908),Environmental Technology Lab,"Design Thinking (Pathway), Sustainability (Pathway), Values Science Technology (Pathway), Science Technology & Society",W 11:45 AM - 2:30pm,SCDI 3205,"Hughes, Stephanie E",N/A
ENVS 145 Lab (43908),Environmental Technology Lab,"Design Thinking (Pathway), Sustainability (Pathway), Values Science Technology (Pathway), Science Technology & Society",W 11:45 AM - 2:30pm,SCDI 3205,"Hughes, Stephanie E",N/A
ENVS 145 Lab (43908),Environmental Technology Lab,"Design Thinking (Pathway), Sustainability (Pathway), Values Science Technology (Pathway), Science Technology & Society",W 11:45 AM - 2:30pm,SCDI 3205,"Hughes, Stephanie E",N/A
ENVS 145 Lab (43908),Environmental Technology Lab,"Design Thinking (Pathway), Sustainability (Pathway), Values Science Technology (Pathway), Science Technology & Society",W 11:45 AM - 2:30pm,SCDI 3205,"Hughes, Stephanie E",N/A
ENVS 145 Lab (43908),Environmental Technology Lab,"Design Thinking (Pathway), Sustainability (Pathway), Values Science Technology (Pathway), Science Technology & Society",W 11:45 AM - 2:30pm,SCDI 3205,"Hughes, Stephanie E",N/A
ENVS 145 Lab (43908),Environmental Technology Lab,"Design Thinking (Pathway), Sustainability (Pathway), Values Science Technology (Pathway), Science Technology & Society",W 11:45 AM - 2:30pm,SCDI 3205,"Hughes, Stephanie E",N/A
ENVS 145 Lab (43909),Environmental Technology Lab,"Design Thinking (Pathway), Sustainability (Pathway), Values Science Technology (Pathway), Science Technology & Society",F 11:45 AM - 2:30pm,SCDI 3205,"Hughes, Stephanie E",N/A
ENVS 145 Lab (43909),Environmental Technology Lab,"Design Thinking (Pathway), Sustainability (Pathway), Values Science Technology (Pathway), Science Technology & Society",F 11:45 AM - 2:30pm,SCDI 3205,"Hughes, Stephanie E",N/A
ENVS 145 Lab (43909),Environmental Technology Lab,"Design Thinking (Pathway), Sustainability (Pathway), Values Science Technology (Pathway), Science Technology & Society",F 11:45 AM - 2:30pm,SCDI 3205,"Hughes, Stephanie E",N/A
ENVS 145 Lab (43909),Environmental Technology Lab,"Design Thinking (Pathway), Sustainability (Pathway), Values Science Technology (Pathway), Science Technology & Society",F 11:45 AM - 2:30pm,SCDI 3205,"Hughes, Stephanie E",N/A
ENVS 145 Lab (43909),Environmental Technology Lab,"Design Thinking (Pathway), Sustainability (Pathway), Values Science Technology (Pathway), Science Technology & Society",F 11:45 AM - 2:30pm,SCDI 3205,"Hughes, Stephanie E",N/A
ENVS 145 Lab (43909),Environmental Technology Lab,"Design Thinking (Pathway), Sustainability (Pathway), Values Science Technology (Pathway), Science Technology & Society",F 11:45 AM - 2:30pm,SCDI 3205,"Hughes, Stephanie E",N/A
ENVS 145 Lab (43909),Environmental Technology Lab,"Design Thinking (Pathway), Sustainability (Pathway), Values Science Technology (Pathway), Science Technology & Society",F 11:45 AM - 2:30pm,SCDI 3205,"Hughes, Stephanie E",N/A
MECH 144 (44606),Smart Product Design,"Design Thinking (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 09:15 AM - 10:20am,SCDI 3302,"Kuczenski, Jessica Anderson",4.00
MECH 144 (44606),Smart Product Design,"Design Thinking (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 09:15 AM - 10:20am,SCDI 3302,"Kuczenski, Jessica Anderson",4.00
MECH 144 (44606),Smart Product Design,"Design Thinking (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 09:15 AM - 10:20am,SCDI 3302,"Kuczenski, Jessica Anderson",4.00
MECH 144 (44606),Smart Product Design,"Design Thinking (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 09:15 AM - 10:20am,SCDI 3302,"Kuczenski, Jessica Anderson",4.00
MECH 144 (44606),Smart Product Design,"Design Thinking (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 09:15 AM - 10:20am,SCDI 3302,"Kuczenski, Jessica Anderson",4.00
MECH 144 (44606),Smart Product Design,"Design Thinking (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 09:15 AM - 10:20am,SCDI 3302,"Kuczenski, Jessica Anderson",4.00
MECH 144 (44606),Smart Product Design,"Design Thinking (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 09:15 AM - 10:20am,SCDI 3302,"Kuczenski, Jessica Anderson",4.00
MECH 144L (44607),Smart Product Design-Lab,"Design Thinking (Pathway), Values Science Technology (Pathway)",R 02:15 PM - 5pm,SCDI 3302,"Kuczenski, Jessica Anderson",1.00
MECH 144L (44607),Smart Product Design-Lab,"Design Thinking (Pathway), Values Science Technology (Pathway)",R 02:15 PM - 5pm,SCDI 3302,"Kuczenski, Jessica Anderson",1.00
MECH 144L (44607),Smart Product Design-Lab,"Design Thinking (Pathway), Values Science Technology (Pathway)",R 02:15 PM - 5pm,SCDI 3302,"Kuczenski, Jessica Anderson",1.00
MECH 144L (44607),Smart Product Design-Lab,"Design Thinking (Pathway), Values Science Technology (Pathway)",R 02:15 PM - 5pm,SCDI 3302,"Kuczenski, Jessica Anderson",1.00
MECH 144L (44607),Smart Product Design-Lab,"Design Thinking (Pathway), Values Science Technology (Pathway)",R 02:15 PM - 5pm,SCDI 3302,"Kuczenski, Jessica Anderson",1.00
MECH 144L (44607),Smart Product Design-Lab,"Design Thinking (Pathway), Values Science Technology (Pathway)",R 02:15 PM - 5pm,SCDI 3302,"Kuczenski, Jessica Anderson",1.00
MECH 144L (44607),Smart Product Design-Lab,"Design Thinking (Pathway), Values Science Technology (Pathway)",R 02:15 PM - 5pm,SCDI 3302,"Kuczenski, Jessica Anderson",1.00
MECH 196 (43619),Advanced Design III: Comp/Ev,"Design Thinking (Pathway), Partial Credit Arts, Partial Credit Civic Engagement",MW 02:15 PM - 5pm,BERGIN 116,"Tszeng, T. Calvin",3.00
MECH 196 (43619),Advanced Design III: Comp/Ev,"Design Thinking (Pathway), Partial Credit Arts, Partial Credit Civic Engagement",MW 02:15 PM - 5pm,BERGIN 116,"Tszeng, T. Calvin",3.00
MECH 196 (43619),Advanced Design III: Comp/Ev,"Design Thinking (Pathway), Partial Credit Arts, Partial Credit Civic Engagement",MW 02:15 PM - 5pm,BERGIN 116,"Tszeng, T. Calvin",3.00
MECH 196 (43619),Advanced Design III: Comp/Ev,"Design Thinking (Pathway), Partial Credit Arts, Partial Credit Civic Engagement",MW 02:15 PM - 5pm,BERGIN 116,"Tszeng, T. Calvin",3.00
MECH 196 (43619),Advanced Design III: Comp/Ev,"Design Thinking (Pathway), Partial Credit Arts, Partial Credit Civic Engagement",MW 02:15 PM - 5pm,BERGIN 116,"Tszeng, T. Calvin",3.00
MECH 196 (43619),Advanced Design III: Comp/Ev,"Design Thinking (Pathway), Partial Credit Arts, Partial Credit Civic Engagement",MW 02:15 PM - 5pm,BERGIN 116,"Tszeng, T. Calvin",3.00
MECH 196 (43619),Advanced Design III: Comp/Ev,"Design Thinking (Pathway), Partial Credit Arts, Partial Credit Civic Engagement",MW 02:15 PM - 5pm,BERGIN 116,"Tszeng, T. Calvin",3.00
MGMT 42 (43357),Leading from Triple Bottm Line,"Design Thinking (Pathway), Paradigm Shifts (Pathway), Sustainability (Pathway), Values Science Technology (Pathway)",TR 10:20 AM - 12pm,VARI 134,"Frontczak, Deirdre Mary Sheen",4.00
MGMT 42 (43357),Leading from Triple Bottm Line,"Design Thinking (Pathway), Paradigm Shifts (Pathway), Sustainability (Pathway), Values Science Technology (Pathway)",TR 10:20 AM - 12pm,VARI 134,"Frontczak, Deirdre Mary Sheen",4.00
MGMT 42 (43357),Leading from Triple Bottm Line,"Design Thinking (Pathway), Paradigm Shifts (Pathway), Sustainability (Pathway), Values Science Technology (Pathway)",TR 10:20 AM - 12pm,VARI 134,"Frontczak, Deirdre Mary Sheen",4.00
MGMT 42 (43357),Leading from Triple Bottm Line,"Design Thinking (Pathway), Paradigm Shifts (Pathway), Sustainability (Pathway), Values Science Technology (Pathway)",TR 10:20 AM - 12pm,VARI 134,"Frontczak, Deirdre Mary Sheen",4.00
MGMT 42 (43357),Leading from Triple Bottm Line,"Design Thinking (Pathway), Paradigm Shifts (Pathway), Sustainability (Pathway), Values Science Technology (Pathway)",TR 10:20 AM - 12pm,VARI 134,"Frontczak, Deirdre Mary Sheen",4.00
MGMT 42 (43357),Leading from Triple Bottm Line,"Design Thinking (Pathway), Paradigm Shifts (Pathway), Sustainability (Pathway), Values Science Technology (Pathway)",TR 10:20 AM - 12pm,VARI 134,"Frontczak, Deirdre Mary Sheen",4.00
MGMT 42 (43357),Leading from Triple Bottm Line,"Design Thinking (Pathway), Paradigm Shifts (Pathway), Sustainability (Pathway), Values Science Technology (Pathway)",TR 10:20 AM - 12pm,VARI 134,"Frontczak, Deirdre Mary Sheen",4.00
MGMT 173 (43358),"Resources, Food & the Environ","Design Thinking (Pathway), Feeding the World (Pathway), Sustainability (Pathway)",MW 03:30 PM - 5:15pm,LUCAS 208,"Baker, Gregory A",5.00
MGMT 173 (43358),"Resources, Food & the Environ","Design Thinking (Pathway), Feeding the World (Pathway), Sustainability (Pathway)",MW 03:30 PM - 5:15pm,LUCAS 208,"Baker, Gregory A",5.00
MGMT 173 (43358),"Resources, Food & the Environ","Design Thinking (Pathway), Feeding the World (Pathway), Sustainability (Pathway)",MW 03:30 PM - 5:15pm,LUCAS 208,"Baker, Gregory A",5.00
MGMT 173 (43358),"Resources, Food & the Environ","Design Thinking (Pathway), Feeding the World (Pathway), Sustainability (Pathway)",MW 03:30 PM - 5:15pm,LUCAS 208,"Baker, Gregory A",5.00
MGMT 173 (43358),"Resources, Food & the Environ","Design Thinking (Pathway), Feeding the World (Pathway), Sustainability (Pathway)",MW 03:30 PM - 5:15pm,LUCAS 208,"Baker, Gregory A",5.00
MGMT 173 (43358),"Resources, Food & the Environ","Design Thinking (Pathway), Feeding the World (Pathway), Sustainability (Pathway)",MW 03:30 PM - 5:15pm,LUCAS 208,"Baker, Gregory A",5.00
MGMT 173 (43358),"Resources, Food & the Environ","Design Thinking (Pathway), Feeding the World (Pathway), Sustainability (Pathway)",MW 03:30 PM - 5:15pm,LUCAS 208,"Baker, Gregory A",5.00
MGMT 177 (43359),Cultures of Innovation,"Design Thinking (Pathway), Cultures and Ideas 3",TR 10:20 AM - 12pm,KENNA 306,"Gordon, Francine Ethel",5.00
MGMT 177 (43359),Cultures of Innovation,"Design Thinking (Pathway), Cultures and Ideas 3",TR 10:20 AM - 12pm,KENNA 306,"Gordon, Francine Ethel",5.00
MGMT 177 (43359),Cultures of Innovation,"Design Thinking (Pathway), Cultures and Ideas 3",TR 10:20 AM - 12pm,KENNA 306,"Gordon, Francine Ethel",5.00
MGMT 177 (43359),Cultures of Innovation,"Design Thinking (Pathway), Cultures and Ideas 3",TR 10:20 AM - 12pm,KENNA 306,"Gordon, Francine Ethel",5.00
MGMT 177 (43359),Cultures of Innovation,"Design Thinking (Pathway), Cultures and Ideas 3",TR 10:20 AM - 12pm,KENNA 306,"Gordon, Francine Ethel",5.00
MGMT 177 (43359),Cultures of Innovation,"Design Thinking (Pathway), Cultures and Ideas 3",TR 10:20 AM - 12pm,KENNA 306,"Gordon, Francine Ethel",5.00
MGMT 177 (43359),Cultures of Innovation,"Design Thinking (Pathway), Cultures and Ideas 3",TR 10:20 AM - 12pm,KENNA 306,"Gordon, Francine Ethel",5.00
OMIS 105 (43773),Database Management Systems,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 07:30 PM - 9:10pm,KENNA 308,"Schermann, Michael",5.00
OMIS 105 (43773),Database Management Systems,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 07:30 PM - 9:10pm,KENNA 308,"Schermann, Michael",5.00
OMIS 105 (43773),Database Management Systems,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 07:30 PM - 9:10pm,KENNA 308,"Schermann, Michael",5.00
OMIS 105 (43773),Database Management Systems,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 07:30 PM - 9:10pm,KENNA 308,"Schermann, Michael",5.00
OMIS 105 (43773),Database Management Systems,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 07:30 PM - 9:10pm,KENNA 308,"Schermann, Michael",5.00
OMIS 105 (43773),Database Management Systems,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 07:30 PM - 9:10pm,KENNA 308,"Schermann, Michael",5.00
OMIS 105 (43773),Database Management Systems,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 07:30 PM - 9:10pm,KENNA 308,"Schermann, Michael",5.00
OMIS 105 (43393),Database Management Systems,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 12:10 PM - 1:50pm,LUCAS 310,"Sahan, Nihal",5.00
OMIS 105 (43393),Database Management Systems,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 12:10 PM - 1:50pm,LUCAS 310,"Sahan, Nihal",5.00
OMIS 105 (43393),Database Management Systems,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 12:10 PM - 1:50pm,LUCAS 310,"Sahan, Nihal",5.00
OMIS 105 (43393),Database Management Systems,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 12:10 PM - 1:50pm,LUCAS 310,"Sahan, Nihal",5.00
OMIS 105 (43393),Database Management Systems,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 12:10 PM - 1:50pm,LUCAS 310,"Sahan, Nihal",5.00
OMIS 105 (43393),Database Management Systems,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 12:10 PM - 1:50pm,LUCAS 310,"Sahan, Nihal",5.00
OMIS 105 (43393),Database Management Systems,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 12:10 PM - 1:50pm,LUCAS 310,"Sahan, Nihal",5.00
OMIS 107 (44620),Systems Programming,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 10:20 AM - 12pm,SCDI 2301,"Samorani, Michele",5.00
OMIS 107 (44620),Systems Programming,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 10:20 AM - 12pm,SCDI 2301,"Samorani, Michele",5.00
OMIS 107 (44620),Systems Programming,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 10:20 AM - 12pm,SCDI 2301,"Samorani, Michele",5.00
OMIS 107 (44620),Systems Programming,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 10:20 AM - 12pm,SCDI 2301,"Samorani, Michele",5.00
OMIS 107 (44620),Systems Programming,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 10:20 AM - 12pm,SCDI 2301,"Samorani, Michele",5.00
OMIS 107 (44620),Systems Programming,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 10:20 AM - 12pm,SCDI 2301,"Samorani, Michele",5.00
OMIS 107 (44620),Systems Programming,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 10:20 AM - 12pm,SCDI 2301,"Samorani, Michele",5.00
SOCI 130 (43163),Design Thinking for Social Jus,"Design Thinking (Pathway), Values Science Technology (Pathway), Social Science",F 11:45 AM - 3pm,ONLINE,"Robinson, Laura Caroline",5.00
SOCI 130 (43163),Design Thinking for Social Jus,"Design Thinking (Pathway), Values Science Technology (Pathway), Social Science",F 11:45 AM - 3pm,ONLINE,"Robinson, Laura Caroline",5.00
SOCI 130 (43163),Design Thinking for Social Jus,"Design Thinking (Pathway), Values Science Technology (Pathway), Social Science",F 11:45 AM - 3pm,ONLINE,"Robinson, Laura Caroline",5.00
SOCI 130 (43163),Design Thinking for Social Jus,"Design Thinking (Pathway), Values Science Technology (Pathway), Social Science",F 11:45 AM - 3pm,ONLINE,"Robinson, Laura Caroline",5.00
SOCI 130 (43163),Design Thinking for Social Jus,"Design Thinking (Pathway), Values Science Technology (Pathway), Social Science",F 11:45 AM - 3pm,ONLINE,"Robinson, Laura Caroline",5.00
SOCI 130 (43163),Design Thinking for Social Jus,"Design Thinking (Pathway), Values Science Technology (Pathway), Social Science",F 11:45 AM - 3pm,ONLINE,"Robinson, Laura Caroline",5.00
SOCI 130 (43163),Design Thinking for Social Jus,"Design Thinking (Pathway), Values Science Technology (Pathway), Social Science",F 11:45 AM - 3pm,ONLINE,"Robinson, Laura Caroline",5.00
THTR 32 (43174),Costume Construction,"Design Thinking (Pathway), Arts",TR 08:30 AM - 10:10am,MAYER CS,"Arnst, Naomi",4.00
THTR 32 (43174),Costume Construction,"Design Thinking (Pathway), Arts",TR 08:30 AM - 10:10am,MAYER CS,"Arnst, Naomi",4.00
THTR 32 (43174),Costume Construction,"Design Thinking (Pathway), Arts",TR 08:30 AM - 10:10am,MAYER CS,"Arnst, Naomi",4.00
THTR 32 (43174),Costume Construction,"Design Thinking (Pathway), Arts",TR 08:30 AM - 10:10am,MAYER CS,"Arnst, Naomi",4.00
THTR 32 (43174),Costume Construction,"Design Thinking (Pathway), Arts",TR 08:30 AM - 10:10am,MAYER CS,"Arnst, Naomi",4.00
THTR 32 (43174),Costume Construction,"Design Thinking (Pathway), Arts",TR 08:30 AM - 10:10am,MAYER CS,"Arnst, Naomi",4.00
THTR 32 (43174),Costume Construction,"Design Thinking (Pathway), Arts",TR 08:30 AM - 10:10am,MAYER CS,"Arnst, Naomi",4.00
THTR 33 (44035),Stage Lighting,"Design Thinking (Pathway), Arts",MWF 01:00 PM - 2:05pm,FSPKR 1,"Duarte, Derek E",4.00
THTR 33 (44035),Stage Lighting,"Design Thinking (Pathway), Arts",MWF 01:00 PM - 2:05pm,FSPKR 1,"Duarte, Derek E",4.00
THTR 33 (44035),Stage Lighting,"Design Thinking (Pathway), Arts",MWF 01:00 PM - 2:05pm,FSPKR 1,"Duarte, Derek E",4.00
THTR 33 (44035),Stage Lighting,"Design Thinking (Pathway), Arts",MWF 01:00 PM - 2:05pm,FSPKR 1,"Duarte, Derek E",4.00
THTR 33 (44035),Stage Lighting,"Design Thinking (Pathway), Arts",MWF 01:00 PM - 2:05pm,FSPKR 1,"Duarte, Derek E",4.00
THTR 33 (44035),Stage Lighting,"Design Thinking (Pathway), Arts",MWF 01:00 PM - 2:05pm,FSPKR 1,"Duarte, Derek E",4.00
THTR 33 (44035),Stage Lighting,"Design Thinking (Pathway), Arts",MWF 01:00 PM - 2:05pm,FSPKR 1,"Duarte, Derek E",4.00
