CLASS,DESCRIPTION,CORES SATISFIED,DAYS/TIMES,ROOM,INSTRUCTOR,UNITS 
BIOL 144 Lab (39986),Natural History of Baja L&L Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",TBA,TBA,"Matzek, Virginia",N/A
BIOL 144 Lab (39986),Natural History of Baja L&L Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",TBA,TBA,"Matzek, Virginia",N/A
BIOL 144 Lab (39986),Natural History of Baja L&L Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",TBA,TBA,"Matzek, Virginia",N/A
BIOL 144 (39984),Natural History of Baja L&L,"Sustainability (Pathway), Values Science Technology (Pathway)",TR 03:50 PM - 5:30pm,ALMSC 220,"Matzek, Virginia",5.00
BIOL 144 (39984),Natural History of Baja L&L,"Sustainability (Pathway), Values Science Technology (Pathway)",TR 03:50 PM - 5:30pm,ALMSC 220,"Matzek, Virginia",5.00
BIOL 144 (39984),Natural History of Baja L&L,"Sustainability (Pathway), Values Science Technology (Pathway)",TR 03:50 PM - 5:30pm,ALMSC 220,"Matzek, Virginia",5.00
BIOL 144 (39984),Natural History of Baja L&L,"Sustainability (Pathway), Values Science Technology (Pathway)",TR 03:50 PM - 5:30pm,ALMSC 220,"Matzek, Virginia",5.00
BIOL 144 (39984),Natural History of Baja L&L,"Sustainability (Pathway), Values Science Technology (Pathway)",TR 03:50 PM - 5:30pm,ALMSC 220,"Matzek, Virginia",5.00
BIOL 144 (39984),Natural History of Baja L&L,"Sustainability (Pathway), Values Science Technology (Pathway)",TR 03:50 PM - 5:30pm,ALMSC 220,"Matzek, Virginia",5.00
BIOL 144 (39984),Natural History of Baja L&L,"Sustainability (Pathway), Values Science Technology (Pathway)",TR 03:50 PM - 5:30pm,ALMSC 220,"Matzek, Virginia",5.00
ECON 111 (39193),Economics of the Environment,"Sustainability (Pathway), Values Science Technology (Pathway)",MWF 01:00 PM - 2:05pm,CASA 8,"Park, Damian Blase",5.00
ECON 111 (39193),Economics of the Environment,"Sustainability (Pathway), Values Science Technology (Pathway)",MWF 01:00 PM - 2:05pm,CASA 8,"Park, Damian Blase",5.00
ECON 111 (39193),Economics of the Environment,"Sustainability (Pathway), Values Science Technology (Pathway)",MWF 01:00 PM - 2:05pm,CASA 8,"Park, Damian Blase",5.00
ECON 111 (39193),Economics of the Environment,"Sustainability (Pathway), Values Science Technology (Pathway)",MWF 01:00 PM - 2:05pm,CASA 8,"Park, Damian Blase",5.00
ECON 111 (39193),Economics of the Environment,"Sustainability (Pathway), Values Science Technology (Pathway)",MWF 01:00 PM - 2:05pm,CASA 8,"Park, Damian Blase",5.00
ECON 111 (39193),Economics of the Environment,"Sustainability (Pathway), Values Science Technology (Pathway)",MWF 01:00 PM - 2:05pm,CASA 8,"Park, Damian Blase",5.00
ECON 111 (39193),Economics of the Environment,"Sustainability (Pathway), Values Science Technology (Pathway)",MWF 01:00 PM - 2:05pm,CASA 8,"Park, Damian Blase",5.00
ECON 111 (40459),Economics of the Environment,"Sustainability (Pathway), Values Science Technology (Pathway)",MWF 02:15 PM - 3:20pm,CASA 8,"Park, Damian Blase",5.00
ECON 111 (40459),Economics of the Environment,"Sustainability (Pathway), Values Science Technology (Pathway)",MWF 02:15 PM - 3:20pm,CASA 8,"Park, Damian Blase",5.00
ECON 111 (40459),Economics of the Environment,"Sustainability (Pathway), Values Science Technology (Pathway)",MWF 02:15 PM - 3:20pm,CASA 8,"Park, Damian Blase",5.00
ECON 111 (40459),Economics of the Environment,"Sustainability (Pathway), Values Science Technology (Pathway)",MWF 02:15 PM - 3:20pm,CASA 8,"Park, Damian Blase",5.00
ECON 111 (40459),Economics of the Environment,"Sustainability (Pathway), Values Science Technology (Pathway)",MWF 02:15 PM - 3:20pm,CASA 8,"Park, Damian Blase",5.00
ECON 111 (40459),Economics of the Environment,"Sustainability (Pathway), Values Science Technology (Pathway)",MWF 02:15 PM - 3:20pm,CASA 8,"Park, Damian Blase",5.00
ECON 111 (40459),Economics of the Environment,"Sustainability (Pathway), Values Science Technology (Pathway)",MWF 02:15 PM - 3:20pm,CASA 8,"Park, Damian Blase",5.00
ENGR 1 (39654),Intro to Engineering,"Sustainability (Pathway), Science Technology & Society, Partial Credit Civic Engagement",W 01:00 PM - 2:05pm,SCDI 2302,"Zbib, Mohamad",1.00
ENGR 1 (39654),Intro to Engineering,"Sustainability (Pathway), Science Technology & Society, Partial Credit Civic Engagement",W 01:00 PM - 2:05pm,SCDI 2302,"Zbib, Mohamad",1.00
ENGR 1 (39654),Intro to Engineering,"Sustainability (Pathway), Science Technology & Society, Partial Credit Civic Engagement",W 01:00 PM - 2:05pm,SCDI 2302,"Zbib, Mohamad",1.00
ENGR 1 (39654),Intro to Engineering,"Sustainability (Pathway), Science Technology & Society, Partial Credit Civic Engagement",W 01:00 PM - 2:05pm,SCDI 2302,"Zbib, Mohamad",1.00
ENGR 1 (39654),Intro to Engineering,"Sustainability (Pathway), Science Technology & Society, Partial Credit Civic Engagement",W 01:00 PM - 2:05pm,SCDI 2302,"Zbib, Mohamad",1.00
ENGR 1 (39654),Intro to Engineering,"Sustainability (Pathway), Science Technology & Society, Partial Credit Civic Engagement",W 01:00 PM - 2:05pm,SCDI 2302,"Zbib, Mohamad",1.00
ENGR 1 (39654),Intro to Engineering,"Sustainability (Pathway), Science Technology & Society, Partial Credit Civic Engagement",W 01:00 PM - 2:05pm,SCDI 2302,"Zbib, Mohamad",1.00
ENGR 1 (39473),Intro to Engineering,"Sustainability (Pathway), Science Technology & Society, Partial Credit Civic Engagement",T 12:10 PM - 1:15pm,SCDI 2302,"Westerinen, Jeff",1.00
ENGR 1 (39473),Intro to Engineering,"Sustainability (Pathway), Science Technology & Society, Partial Credit Civic Engagement",T 12:10 PM - 1:15pm,SCDI 2302,"Westerinen, Jeff",1.00
ENGR 1 (39473),Intro to Engineering,"Sustainability (Pathway), Science Technology & Society, Partial Credit Civic Engagement",T 12:10 PM - 1:15pm,SCDI 2302,"Westerinen, Jeff",1.00
ENGR 1 (39473),Intro to Engineering,"Sustainability (Pathway), Science Technology & Society, Partial Credit Civic Engagement",T 12:10 PM - 1:15pm,SCDI 2302,"Westerinen, Jeff",1.00
ENGR 1 (39473),Intro to Engineering,"Sustainability (Pathway), Science Technology & Society, Partial Credit Civic Engagement",T 12:10 PM - 1:15pm,SCDI 2302,"Westerinen, Jeff",1.00
ENGR 1 (39473),Intro to Engineering,"Sustainability (Pathway), Science Technology & Society, Partial Credit Civic Engagement",T 12:10 PM - 1:15pm,SCDI 2302,"Westerinen, Jeff",1.00
ENGR 1 (39473),Intro to Engineering,"Sustainability (Pathway), Science Technology & Society, Partial Credit Civic Engagement",T 12:10 PM - 1:15pm,SCDI 2302,"Westerinen, Jeff",1.00
ENGR 1 (39474),Intro to Engineering,"Sustainability (Pathway), Science Technology & Society, Partial Credit Civic Engagement",R 12:10 PM - 1:15pm,SCDI 2302,"Zbib, Mohamad",1.00
ENGR 1 (39474),Intro to Engineering,"Sustainability (Pathway), Science Technology & Society, Partial Credit Civic Engagement",R 12:10 PM - 1:15pm,SCDI 2302,"Zbib, Mohamad",1.00
ENGR 1 (39474),Intro to Engineering,"Sustainability (Pathway), Science Technology & Society, Partial Credit Civic Engagement",R 12:10 PM - 1:15pm,SCDI 2302,"Zbib, Mohamad",1.00
ENGR 1 (39474),Intro to Engineering,"Sustainability (Pathway), Science Technology & Society, Partial Credit Civic Engagement",R 12:10 PM - 1:15pm,SCDI 2302,"Zbib, Mohamad",1.00
ENGR 1 (39474),Intro to Engineering,"Sustainability (Pathway), Science Technology & Society, Partial Credit Civic Engagement",R 12:10 PM - 1:15pm,SCDI 2302,"Zbib, Mohamad",1.00
ENGR 1 (39474),Intro to Engineering,"Sustainability (Pathway), Science Technology & Society, Partial Credit Civic Engagement",R 12:10 PM - 1:15pm,SCDI 2302,"Zbib, Mohamad",1.00
ENGR 1 (39474),Intro to Engineering,"Sustainability (Pathway), Science Technology & Society, Partial Credit Civic Engagement",R 12:10 PM - 1:15pm,SCDI 2302,"Zbib, Mohamad",1.00
ENVS 144 Lab (39749),Natural History of Baja L&L Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",TBA,TBA,"Matzek, Virginia",N/A
ENVS 144 Lab (39749),Natural History of Baja L&L Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",TBA,TBA,"Matzek, Virginia",N/A
ENVS 144 Lab (39749),Natural History of Baja L&L Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",TBA,TBA,"Matzek, Virginia",N/A
ENVS 144 Lab (39749),Natural History of Baja L&L Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",TBA,TBA,"Matzek, Virginia",N/A
ENVS 144 Lab (39749),Natural History of Baja L&L Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",TBA,TBA,"Matzek, Virginia",N/A
ENVS 144 Lab (39749),Natural History of Baja L&L Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",TBA,TBA,"Matzek, Virginia",N/A
ENVS 144 Lab (39749),Natural History of Baja L&L Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",TBA,TBA,"Matzek, Virginia",N/A
ENVS 144 Lab (39750),Natural History of Baja L&L Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",TBA,TBA,"Matzek, Virginia",N/A
ENVS 144 Lab (39750),Natural History of Baja L&L Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",TBA,TBA,"Matzek, Virginia",N/A
ENVS 144 Lab (39750),Natural History of Baja L&L Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",TBA,TBA,"Matzek, Virginia",N/A
ENVS 144 Lab (39750),Natural History of Baja L&L Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",TBA,TBA,"Matzek, Virginia",N/A
ENVS 144 Lab (39750),Natural History of Baja L&L Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",TBA,TBA,"Matzek, Virginia",N/A
ENVS 144 Lab (39750),Natural History of Baja L&L Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",TBA,TBA,"Matzek, Virginia",N/A
ENVS 144 Lab (39750),Natural History of Baja L&L Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",TBA,TBA,"Matzek, Virginia",N/A
ENVS 144 (39748),Natural History of Baja L&L,"Sustainability (Pathway), Values Science Technology (Pathway)",TR 03:50 PM - 5:30pm,ALMSC 220,"Matzek, Virginia",5.00
ENVS 144 (39748),Natural History of Baja L&L,"Sustainability (Pathway), Values Science Technology (Pathway)",TR 03:50 PM - 5:30pm,ALMSC 220,"Matzek, Virginia",5.00
ENVS 144 (39748),Natural History of Baja L&L,"Sustainability (Pathway), Values Science Technology (Pathway)",TR 03:50 PM - 5:30pm,ALMSC 220,"Matzek, Virginia",5.00
ENVS 144 (39748),Natural History of Baja L&L,"Sustainability (Pathway), Values Science Technology (Pathway)",TR 03:50 PM - 5:30pm,ALMSC 220,"Matzek, Virginia",5.00
ENVS 144 (39748),Natural History of Baja L&L,"Sustainability (Pathway), Values Science Technology (Pathway)",TR 03:50 PM - 5:30pm,ALMSC 220,"Matzek, Virginia",5.00
ENVS 144 (39748),Natural History of Baja L&L,"Sustainability (Pathway), Values Science Technology (Pathway)",TR 03:50 PM - 5:30pm,ALMSC 220,"Matzek, Virginia",5.00
ENVS 144 (39748),Natural History of Baja L&L,"Sustainability (Pathway), Values Science Technology (Pathway)",TR 03:50 PM - 5:30pm,ALMSC 220,"Matzek, Virginia",5.00
ENVS 185 (38560),Garbology,"Sustainability (Pathway), Values Science Technology (Pathway), Science Technology & Society",MW 03:30 PM - 5:15pm,BERGIN 214,"Hughes, Stephanie E",5.00
ENVS 185 (38560),Garbology,"Sustainability (Pathway), Values Science Technology (Pathway), Science Technology & Society",MW 03:30 PM - 5:15pm,BERGIN 214,"Hughes, Stephanie E",5.00
ENVS 185 (38560),Garbology,"Sustainability (Pathway), Values Science Technology (Pathway), Science Technology & Society",MW 03:30 PM - 5:15pm,BERGIN 214,"Hughes, Stephanie E",5.00
ENVS 185 (38560),Garbology,"Sustainability (Pathway), Values Science Technology (Pathway), Science Technology & Society",MW 03:30 PM - 5:15pm,BERGIN 214,"Hughes, Stephanie E",5.00
ENVS 185 (38560),Garbology,"Sustainability (Pathway), Values Science Technology (Pathway), Science Technology & Society",MW 03:30 PM - 5:15pm,BERGIN 214,"Hughes, Stephanie E",5.00
ENVS 185 (38560),Garbology,"Sustainability (Pathway), Values Science Technology (Pathway), Science Technology & Society",MW 03:30 PM - 5:15pm,BERGIN 214,"Hughes, Stephanie E",5.00
ENVS 185 (38560),Garbology,"Sustainability (Pathway), Values Science Technology (Pathway), Science Technology & Society",MW 03:30 PM - 5:15pm,BERGIN 214,"Hughes, Stephanie E",5.00
ACTG 134 (39105),Accounting Information Systems,"The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",TR 03:50 PM - 5:30pm,GRAHAM 163,"Fowler, Kenneth J",5.00
ACTG 134 (39105),Accounting Information Systems,"The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",TR 03:50 PM - 5:30pm,GRAHAM 163,"Fowler, Kenneth J",5.00
ACTG 134 (39105),Accounting Information Systems,"The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",TR 03:50 PM - 5:30pm,GRAHAM 163,"Fowler, Kenneth J",5.00
ACTG 134 (39105),Accounting Information Systems,"The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",TR 03:50 PM - 5:30pm,GRAHAM 163,"Fowler, Kenneth J",5.00
ACTG 134 (39105),Accounting Information Systems,"The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",TR 03:50 PM - 5:30pm,GRAHAM 163,"Fowler, Kenneth J",5.00
ACTG 134 (39105),Accounting Information Systems,"The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",TR 03:50 PM - 5:30pm,GRAHAM 163,"Fowler, Kenneth J",5.00
ACTG 134 (39105),Accounting Information Systems,"The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",TR 03:50 PM - 5:30pm,GRAHAM 163,"Fowler, Kenneth J",5.00
ARTS 57 (38204),Digital Photography,"The Digital Age (Pathway), Arts",MW 08:00 AM - 10:20am,DOWD 302,"Moro, Takeshi",4.00
ARTS 57 (38204),Digital Photography,"The Digital Age (Pathway), Arts",MW 08:00 AM - 10:20am,DOWD 302,"Moro, Takeshi",4.00
ARTS 57 (38204),Digital Photography,"The Digital Age (Pathway), Arts",MW 08:00 AM - 10:20am,DOWD 302,"Moro, Takeshi",4.00
ARTS 57 (38204),Digital Photography,"The Digital Age (Pathway), Arts",MW 08:00 AM - 10:20am,DOWD 302,"Moro, Takeshi",4.00
ARTS 57 (38204),Digital Photography,"The Digital Age (Pathway), Arts",MW 08:00 AM - 10:20am,DOWD 302,"Moro, Takeshi",4.00
ARTS 57 (38204),Digital Photography,"The Digital Age (Pathway), Arts",MW 08:00 AM - 10:20am,DOWD 302,"Moro, Takeshi",4.00
ARTS 57 (38204),Digital Photography,"The Digital Age (Pathway), Arts",MW 08:00 AM - 10:20am,DOWD 302,"Moro, Takeshi",4.00
ARTS 57 (38209),Digital Photography,"The Digital Age (Pathway), Arts",TR 08:30 AM - 10:50am,DOWD 302,"Kaneko, Hiroyo",4.00
ARTS 57 (38209),Digital Photography,"The Digital Age (Pathway), Arts",TR 08:30 AM - 10:50am,DOWD 302,"Kaneko, Hiroyo",4.00
ARTS 57 (38209),Digital Photography,"The Digital Age (Pathway), Arts",TR 08:30 AM - 10:50am,DOWD 302,"Kaneko, Hiroyo",4.00
ARTS 57 (38209),Digital Photography,"The Digital Age (Pathway), Arts",TR 08:30 AM - 10:50am,DOWD 302,"Kaneko, Hiroyo",4.00
ARTS 57 (38209),Digital Photography,"The Digital Age (Pathway), Arts",TR 08:30 AM - 10:50am,DOWD 302,"Kaneko, Hiroyo",4.00
ARTS 57 (38209),Digital Photography,"The Digital Age (Pathway), Arts",TR 08:30 AM - 10:50am,DOWD 302,"Kaneko, Hiroyo",4.00
ARTS 57 (38209),Digital Photography,"The Digital Age (Pathway), Arts",TR 08:30 AM - 10:50am,DOWD 302,"Kaneko, Hiroyo",4.00
ARTS 57 (40434),Digital Photography,"The Digital Age (Pathway), Arts",MW 10:30 AM - 12:50pm,DOWD 302,"Moro, Takeshi",4.00
ARTS 57 (40434),Digital Photography,"The Digital Age (Pathway), Arts",MW 10:30 AM - 12:50pm,DOWD 302,"Moro, Takeshi",4.00
ARTS 57 (40434),Digital Photography,"The Digital Age (Pathway), Arts",MW 10:30 AM - 12:50pm,DOWD 302,"Moro, Takeshi",4.00
ARTS 57 (40434),Digital Photography,"The Digital Age (Pathway), Arts",MW 10:30 AM - 12:50pm,DOWD 302,"Moro, Takeshi",4.00
ARTS 57 (40434),Digital Photography,"The Digital Age (Pathway), Arts",MW 10:30 AM - 12:50pm,DOWD 302,"Moro, Takeshi",4.00
ARTS 57 (40434),Digital Photography,"The Digital Age (Pathway), Arts",MW 10:30 AM - 12:50pm,DOWD 302,"Moro, Takeshi",4.00
ARTS 57 (40434),Digital Photography,"The Digital Age (Pathway), Arts",MW 10:30 AM - 12:50pm,DOWD 302,"Moro, Takeshi",4.00
ARTS 57 (39980),Digital Photography,"The Digital Age (Pathway), Arts",TR 11:00 AM - 1:20pm,DOWD 302,"Kaneko, Hiroyo",4.00
ARTS 57 (39980),Digital Photography,"The Digital Age (Pathway), Arts",TR 11:00 AM - 1:20pm,DOWD 302,"Kaneko, Hiroyo",4.00
ARTS 57 (39980),Digital Photography,"The Digital Age (Pathway), Arts",TR 11:00 AM - 1:20pm,DOWD 302,"Kaneko, Hiroyo",4.00
ARTS 57 (39980),Digital Photography,"The Digital Age (Pathway), Arts",TR 11:00 AM - 1:20pm,DOWD 302,"Kaneko, Hiroyo",4.00
ARTS 57 (39980),Digital Photography,"The Digital Age (Pathway), Arts",TR 11:00 AM - 1:20pm,DOWD 302,"Kaneko, Hiroyo",4.00
ARTS 57 (39980),Digital Photography,"The Digital Age (Pathway), Arts",TR 11:00 AM - 1:20pm,DOWD 302,"Kaneko, Hiroyo",4.00
ARTS 57 (39980),Digital Photography,"The Digital Age (Pathway), Arts",TR 11:00 AM - 1:20pm,DOWD 302,"Kaneko, Hiroyo",4.00
OMIS 34 (39300),"Science,Info Tech, Busn & Soc","The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",TR 02:00 PM - 3:40pm,KENNA 111,"Goldenberg, Charles Bruce",4.00
OMIS 34 (39300),"Science,Info Tech, Busn & Soc","The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",TR 02:00 PM - 3:40pm,KENNA 111,"Goldenberg, Charles Bruce",4.00
OMIS 34 (39300),"Science,Info Tech, Busn & Soc","The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",TR 02:00 PM - 3:40pm,KENNA 111,"Goldenberg, Charles Bruce",4.00
OMIS 34 (39300),"Science,Info Tech, Busn & Soc","The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",TR 02:00 PM - 3:40pm,KENNA 111,"Goldenberg, Charles Bruce",4.00
OMIS 34 (39300),"Science,Info Tech, Busn & Soc","The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",TR 02:00 PM - 3:40pm,KENNA 111,"Goldenberg, Charles Bruce",4.00
OMIS 34 (39300),"Science,Info Tech, Busn & Soc","The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",TR 02:00 PM - 3:40pm,KENNA 111,"Goldenberg, Charles Bruce",4.00
OMIS 34 (39300),"Science,Info Tech, Busn & Soc","The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",TR 02:00 PM - 3:40pm,KENNA 111,"Goldenberg, Charles Bruce",4.00
OMIS 34 (39276),"Science,Info Tech, Busn & Soc","The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 08:00 AM - 9:05am,LUCAS 308,"Tan, Xuan",4.00
OMIS 34 (39276),"Science,Info Tech, Busn & Soc","The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 08:00 AM - 9:05am,LUCAS 308,"Tan, Xuan",4.00
OMIS 34 (39276),"Science,Info Tech, Busn & Soc","The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 08:00 AM - 9:05am,LUCAS 308,"Tan, Xuan",4.00
OMIS 34 (39276),"Science,Info Tech, Busn & Soc","The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 08:00 AM - 9:05am,LUCAS 308,"Tan, Xuan",4.00
OMIS 34 (39276),"Science,Info Tech, Busn & Soc","The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 08:00 AM - 9:05am,LUCAS 308,"Tan, Xuan",4.00
OMIS 34 (39276),"Science,Info Tech, Busn & Soc","The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 08:00 AM - 9:05am,LUCAS 308,"Tan, Xuan",4.00
OMIS 34 (39276),"Science,Info Tech, Busn & Soc","The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 08:00 AM - 9:05am,LUCAS 308,"Tan, Xuan",4.00
OMIS 34 (39277),"Science,Info Tech, Busn & Soc","The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 09:15 AM - 10:20am,LUCAS 308,"Tan, Xuan",4.00
OMIS 34 (39277),"Science,Info Tech, Busn & Soc","The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 09:15 AM - 10:20am,LUCAS 308,"Tan, Xuan",4.00
OMIS 34 (39277),"Science,Info Tech, Busn & Soc","The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 09:15 AM - 10:20am,LUCAS 308,"Tan, Xuan",4.00
